text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
Präambel,Preamble,H,,False,False,False,False,False,False,False,False,True,8,1,"For crisis-proof civil protection138 For the combination of internal and external security139 For IT security and against systematic disinformation140 For the defense of peace and freedom141 A strong European Union142 For an EU that defends our democracy142 For an EU capable of action143 A responsible foreign, security and development policy145 For an active foreign policy145 For a future-proof multilateralism149 For human rights and democratic development150 For security and peace in Europe and the world152 For a modern, defensible Bundeswehr153 For global climate protection155 For strong partnerships and international justice156 Preamble",12,"Preamble </s> </s> For crisis-proof civil protection138 For the combination of internal and external security139 For IT security and against systematic disinformation140 For the defense of peace and freedom141 A strong European Union142 For an EU that defends our democracy142 For an EU capable of action143 A responsible foreign, security and development policy145 For an active foreign policy145 For a future-proof multilateralism149 For human rights and democratic development150 For security and peace in Europe and the world152 For a modern, defensible Bundeswehr153 For global climate protection155 For strong partnerships and international justice156 Preamble </s>"
"Bei den Bundestagswahlen am 23. Februar stehen Sie, liebe Bürgerinnen und Bürger, vor einer wichtigen Entscheidung.","In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision.",000,,True,False,False,False,False,False,True,True,False,104,17,"For an active foreign policy145 For a future-proof multilateralism149 For human rights and democratic development150 For security and peace in Europe and the world152 For a modern, defensible Bundeswehr153 For global climate protection155 For strong partnerships and international justice156 Preamble In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision.",13,"In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision. </s> </s> For an active foreign policy145 For a future-proof multilateralism149 For human rights and democratic development150 For security and peace in Europe and the world152 For a modern, defensible Bundeswehr153 For global climate protection155 For strong partnerships and international justice156 Preamble In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision. </s>"
"Es geht darum, wer für unser Land in dieser herausfordernden Zeit Regierungsverantwortung trägt.",It is a question of who will bear government responsibility for our country in these challenging times.,000,,True,False,False,False,False,False,True,True,False,103,17,"In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision. It is a question of who will bear government responsibility for our country in these challenging times.",14,"It is a question of who will bear government responsibility for our country in these challenging times. </s> </s> In the Bundestag elections on February 23, you, dear citizens, will be faced with an important decision. It is a question of who will bear government responsibility for our country in these challenging times. </s>"
"Jetzt kommt es auf die Kraft unseres Zusammenlebens an, in dem die Menschen auch in diesen herausfordernden Zeiten so viel einbringen und leisten.","What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times.",606.1,,True,False,False,False,False,False,True,True,False,132,22,"It is a question of who will bear government responsibility for our country in these challenging times. What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times.",15,"What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times. </s> </s> It is a question of who will bear government responsibility for our country in these challenging times. What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times. </s>"
"Wir nehmen diese Kraft als Auftrag an die Politik, unser Land für alle Menschen in den kommenden Jahren besser, gerechter und einfacher zu machen.","We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years.",503,,True,False,False,False,False,False,True,True,False,130,23,"What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times. We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years.",16,"We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. </s> </s> What matters now is the strength of our coexistence, in which people contribute and achieve so much even in these challenging times. We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. </s>"
"Als Auftrag, dass es hier einfach funktioniert",As a mandate to ensure that things simply work here,303,,False,False,False,False,False,False,False,False,True,51,10,"We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. As a mandate to ensure that things simply work here and that everyday life is affordable.",17,"As a mandate to ensure that things simply work here </s> </s> We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. As a mandate to ensure that things simply work here and that everyday life is affordable. </s>"
und der Alltag bezahlbar ist.,and that everyday life is affordable.,503,,True,False,False,False,False,False,True,True,False,37,6,"We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. As a mandate to ensure that things simply work here and that everyday life is affordable.",17,"and that everyday life is affordable. </s> </s> We take this strength as a mandate to politicians to make our country better, fairer and simpler for everyone in the coming years. As a mandate to ensure that things simply work here and that everyday life is affordable. </s>"
"Als Auftrag, unsere Verantwortung in einer kommenden Regierung wahrzunehmen.",As a mandate to assume our responsibility in the next government.,305.1,,True,False,False,False,False,False,True,True,False,65,11,As a mandate to ensure that things simply work here and that everyday life is affordable. As a mandate to assume our responsibility in the next government.,18,As a mandate to assume our responsibility in the next government. </s> </s> As a mandate to ensure that things simply work here and that everyday life is affordable. As a mandate to assume our responsibility in the next government. </s>
Deutschland hat viele große Stärken.,Germany has many great strengths.,601.1,,True,False,False,False,False,False,True,True,False,33,5,As a mandate to assume our responsibility in the next government. Germany has many great strengths.,19,Germany has many great strengths. </s> </s> As a mandate to assume our responsibility in the next government. Germany has many great strengths. </s>
"Mit der Kraft von Ihnen, den Bürgerinnen und Bürgern, die den Laden jeden Tag trotz der großen Herausforderungen am Laufen halten.","With the strength of you, the citizens, who keep the store running every day despite the major challenges.",606.1,,True,False,False,False,False,False,True,True,False,106,18,"Germany has many great strengths. With the strength of you, the citizens, who keep the store running every day despite the major challenges.",20,"With the strength of you, the citizens, who keep the store running every day despite the major challenges. </s> </s> Germany has many great strengths. With the strength of you, the citizens, who keep the store running every day despite the major challenges. </s>"
Auf der Arbeit.,At work.,701,,True,False,False,False,False,False,True,True,False,8,2,"With the strength of you, the citizens, who keep the store running every day despite the major challenges. At work.",21,"At work. </s> </s> With the strength of you, the citizens, who keep the store running every day despite the major challenges. At work. </s>"
In der Familie.,In the family.,603,,True,False,False,False,False,False,True,True,False,14,3,At work. In the family.,22,In the family. </s> </s> At work. In the family. </s>
Im Ehrenamt.,In voluntary work.,606.1,,True,False,False,False,False,False,True,True,False,18,3,In the family. In voluntary work.,23,In voluntary work. </s> </s> In the family. In voluntary work. </s>
Mit viel Engagement und Einsatz.,With a great deal of commitment and dedication.,606.1,,True,False,False,False,False,False,True,True,False,47,8,In voluntary work. With a great deal of commitment and dedication.,24,With a great deal of commitment and dedication. </s> </s> In voluntary work. With a great deal of commitment and dedication. </s>
Mit einem starken Sozialstaat,With a strong welfare state,504,,False,False,False,False,False,False,False,False,True,27,5,"With a great deal of commitment and dedication. With a strong welfare state and successful companies, not least in the SME sector.",25,"With a strong welfare state </s> </s> With a great deal of commitment and dedication. With a strong welfare state and successful companies, not least in the SME sector. </s>"
und erfolgreichen Unternehmen nicht zuletzt im Mittelstand.,"and successful companies, not least in the SME sector.",402,,True,False,False,False,False,False,True,True,False,54,9,"With a great deal of commitment and dedication. With a strong welfare state and successful companies, not least in the SME sector.",25,"and successful companies, not least in the SME sector. </s> </s> With a great deal of commitment and dedication. With a strong welfare state and successful companies, not least in the SME sector. </s>"
"Mit Anstrengung und Innovation,","With effort and innovation,",411,,False,False,False,False,False,True,False,False,False,27,4,"With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity.",26,"With effort and innovation, </s> </s> With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity. </s>"
Vielfalt,diversity,503,,False,False,False,False,False,False,False,False,True,9,1,"With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity.",26,"diversity </s> </s> With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity. </s>"
und Solidarität.,and solidarity.,606.1,,True,False,False,False,False,False,True,True,False,15,2,"With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity.",26,"and solidarity. </s> </s> With a strong welfare state and successful companies, not least in the SME sector. With effort and innovation, diversity and solidarity. </s>"
Es ist auch die Kraft unseres Landes als Einwanderungsland.,It is also the strength of our country as a country of immigration.,602.2,,True,False,False,False,False,False,True,True,False,67,13,"With effort and innovation, diversity and solidarity. It is also the strength of our country as a country of immigration.",27,"It is also the strength of our country as a country of immigration. </s> </s> With effort and innovation, diversity and solidarity. It is also the strength of our country as a country of immigration. </s>"
"Viele Menschen tragen hier seit vielen Generationen zu unserem gemeinsamen Wohlstand bei,","Many people have been contributing to our shared prosperity here for many generations, making",410,,False,False,False,False,False,False,False,False,True,93,14,"It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together.",28,"Many people have been contributing to our shared prosperity here for many generations, making </s> </s> It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. </s>"
bringen sich ein,a contribution,606.1,,False,False,False,False,False,False,False,False,True,14,2,"It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together.",28,"a contribution </s> </s> It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. </s>"
und gestalten unser Zusammenleben mit.,and helping to shape our life together.,606.1,,True,False,False,False,False,False,True,True,False,39,7,"It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together.",28,"and helping to shape our life together. </s> </s> It is also the strength of our country as a country of immigration. Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. </s>"
"Es geht jetzt darum, diese Kraft als Zukunftskraft aufzunehmen: ökologisch und ökonomisch,","It is now a matter of embracing this strength as a force for the future: ecologically and economically,",416.2,,False,False,False,False,False,True,False,False,False,103,18,"Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level.",29,"It is now a matter of embracing this strength as a force for the future: ecologically and economically, </s> </s> Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level. </s>"
solidarisch,in solidarity,606.1,,False,False,False,False,False,False,False,False,True,13,2,"Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level.",29,"in solidarity </s> </s> Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level. </s>"
und europäisch.,and on a European level.,108,,True,False,False,False,False,False,True,True,False,24,5,"Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level.",29,"and on a European level. </s> </s> Many people have been contributing to our shared prosperity here for many generations, making a contribution and helping to shape our life together. It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level. </s>"
"Als Kraft, die sich den Herausforderungen stellt und die Probleme löst.",As a force that faces up to the challenges and solves the problems.,606.1,,True,False,False,False,False,False,True,True,False,67,13,"It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level. As a force that faces up to the challenges and solves the problems.",30,"As a force that faces up to the challenges and solves the problems. </s> </s> It is now a matter of embracing this strength as a force for the future: ecologically and economically, in solidarity and on a European level. As a force that faces up to the challenges and solves the problems. </s>"
"Mit einer Zuversicht, die aus dem gemeinsamen Handeln und mit Blick auf eine gelingende Zukunft kommt.",With a confidence that comes from joint action and with a view to a successful future.,606.1,,True,False,False,False,False,False,True,True,False,86,16,As a force that faces up to the challenges and solves the problems. With a confidence that comes from joint action and with a view to a successful future.,31,With a confidence that comes from joint action and with a view to a successful future. </s> </s> As a force that faces up to the challenges and solves the problems. With a confidence that comes from joint action and with a view to a successful future. </s>
Denn die Herausforderungen in dieser Zeit sind groß.,Because the challenges at this time are great.,503,,True,False,False,False,False,False,True,True,False,46,8,With a confidence that comes from joint action and with a view to a successful future. Because the challenges at this time are great.,32,Because the challenges at this time are great. </s> </s> With a confidence that comes from joint action and with a view to a successful future. Because the challenges at this time are great. </s>
Viele Menschen stehen unter Druck und haben Sorgen.,Many people are under pressure and have worries.,503,,True,False,False,False,False,False,True,True,False,48,8,Because the challenges at this time are great. Many people are under pressure and have worries.,33,Many people are under pressure and have worries. </s> </s> Because the challenges at this time are great. Many people are under pressure and have worries. </s>
"Die Preise sind gestiegen und der Lohn der eigenen Arbeit wurde für viele durch Miete, Heizen und die nötigsten Ausgaben aufgebraucht.","Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses.",503,,True,False,False,False,False,False,True,True,False,115,21,"Many people are under pressure and have worries. Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses.",34,"Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses. </s> </s> Many people are under pressure and have worries. Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses. </s>"
Unser Frieden ist durch Putins Angriffskrieg bedroht.,Our peace is threatened by Putin's war of aggression.,106,,True,False,False,False,False,False,True,True,False,53,9,"Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses. Our peace is threatened by Putin's war of aggression.",35,"Our peace is threatened by Putin's war of aggression. </s> </s> Prices have risen and for many, their own wages have been used up by rent, heating and the most necessary expenses. Our peace is threatened by Putin's war of aggression. </s>"
Autoritarismus und Populismus sind eine zunehmende Bedrohung für Demokratie und Gesellschaft auch in Deutschland.,Authoritarianism and populism are a growing threat to democracy and society in Germany too.,202.1,,True,False,False,False,False,False,True,True,False,91,14,Our peace is threatened by Putin's war of aggression. Authoritarianism and populism are a growing threat to democracy and society in Germany too.,36,Authoritarianism and populism are a growing threat to democracy and society in Germany too. </s> </s> Our peace is threatened by Putin's war of aggression. Authoritarianism and populism are a growing threat to democracy and society in Germany too. </s>
Immer mehr Menschen sind mit Hass und Anfeindungen konfrontiert.,More and more people are confronted with hatred and hostility.,605.1,,True,False,False,False,False,False,True,True,False,62,10,Authoritarianism and populism are a growing threat to democracy and society in Germany too. More and more people are confronted with hatred and hostility.,37,More and more people are confronted with hatred and hostility. </s> </s> Authoritarianism and populism are a growing threat to democracy and society in Germany too. More and more people are confronted with hatred and hostility. </s>
"Hass und Gewalt gegen marginalisierte Gruppen, Rassismus, Antisemitismus und Queerfeindlichkeit nehmen zu.","Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise.",605.1,,True,False,False,False,False,False,True,True,False,107,15,"More and more people are confronted with hatred and hostility. Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise.",38,"Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. </s> </s> More and more people are confronted with hatred and hostility. Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. </s>"
"Die Klimakrise verschärft sich - trotz des Einsatzes vieler - weiter,",The climate crisis continues to worsen - despite the efforts of many -,501,,False,False,False,False,False,False,False,False,True,70,13,"Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed.",39,"The climate crisis continues to worsen - despite the efforts of many - </s> </s> Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. </s>"
"und die Natur, in der wir leben, wird weiter zerstört.",and the natural environment in which we live continues to be destroyed.,501,,True,False,False,False,False,False,True,True,False,71,12,"Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed.",39,"and the natural environment in which we live continues to be destroyed. </s> </s> Hatred and violence against marginalized groups, racism, anti-Semitism and queer hostility are on the rise. The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. </s>"
"Verspätete Züge,","Delayed trains,",411,,False,False,False,False,False,True,False,False,False,15,2,"The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves.",40,"Delayed trains, </s> </s> The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves. </s>"
Fachkräftemangel in den Kitas,a shortage of skilled workers in daycare centers,504,,False,False,False,False,False,False,False,False,True,48,8,"The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves.",40,"a shortage of skilled workers in daycare centers </s> </s> The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves. </s>"
und Papierkrieg mit den Ämtern zehren an den Nerven.,and paperwork with the authorities are wearing on our nerves.,303,,True,False,False,False,False,False,True,True,False,61,10,"The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves.",40,"and paperwork with the authorities are wearing on our nerves. </s> </s> The climate crisis continues to worsen - despite the efforts of many - and the natural environment in which we live continues to be destroyed. Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves. </s>"
Ein jahrelanger Stillstand gefolgt vom Dauerkonflikt innerhalb der Ampelregierung hat Vertrauen in die Politik insgesamt gekostet.,Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole.,202.1,,True,False,False,False,False,False,True,True,False,125,20,"Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves. Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole.",41,"Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole. </s> </s> Delayed trains, a shortage of skilled workers in daycare centers and paperwork with the authorities are wearing on our nerves. Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole. </s>"
"Eine Politik, die Probleme löst und die Dinge zum Besseren wendet, kann nur gelingen, wenn sie den Bürgerinnen und Bürgern zuhört.",A policy that solves problems and changes things for the better can only succeed if it listens to citizens.,202.1,,True,False,False,False,False,False,True,True,False,107,19,Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole. A policy that solves problems and changes things for the better can only succeed if it listens to citizens.,42,A policy that solves problems and changes things for the better can only succeed if it listens to citizens. </s> </s> Years of stagnation followed by constant conflict within the traffic light government have cost trust in politics as a whole. A policy that solves problems and changes things for the better can only succeed if it listens to citizens. </s>
"Wenn sie nicht über die Menschen redet, sondern mit ihnen - so wie das jeden Tag überall im Land an unseren Küchen- und Esstischen geschieht.","If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country.",202.1,,True,False,False,False,False,False,True,True,False,130,24,"A policy that solves problems and changes things for the better can only succeed if it listens to citizens. If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country.",43,"If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country. </s> </s> A policy that solves problems and changes things for the better can only succeed if it listens to citizens. If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country. </s>"
Wir haben in den vergangenen drei Jahren unsere Regierungsverantwortung wahrgenommen.,"Over the past three years, we have fulfilled our responsibility to govern.",305.1,,True,False,False,False,False,False,True,True,False,74,12,"If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country. Over the past three years, we have fulfilled our responsibility to govern.",44,"Over the past three years, we have fulfilled our responsibility to govern. </s> </s> If it doesn't talk about the people, but with them - as happens every day at our kitchen and dining tables throughout the country. Over the past three years, we have fulfilled our responsibility to govern. </s>"
In anspruchsvollen Jahren mit neuen Krisen.,In challenging years with new crises.,305.1,,True,False,False,False,False,False,True,True,False,37,6,"Over the past three years, we have fulfilled our responsibility to govern. In challenging years with new crises.",45,"In challenging years with new crises. </s> </s> Over the past three years, we have fulfilled our responsibility to govern. In challenging years with new crises. </s>"
In einer schwierigen Regierungskonstellation.,In a difficult government constellation.,305.1,,True,False,False,False,False,False,True,True,False,40,5,In challenging years with new crises. In a difficult government constellation.,46,In a difficult government constellation. </s> </s> In challenging years with new crises. In a difficult government constellation. </s>
Daraus haben wir auch vieles gelernt.,We have also learned a lot from this.,305.1,,True,False,False,False,False,False,True,True,False,37,8,In a difficult government constellation. We have also learned a lot from this.,47,We have also learned a lot from this. </s> </s> In a difficult government constellation. We have also learned a lot from this. </s>
"Wir haben die Jahre genutzt, um Schwung aufzunehmen und Probleme zu lösen.",We have used these years to build momentum and solve problems.,305.1,,True,False,False,False,False,False,True,True,False,62,11,We have also learned a lot from this. We have used these years to build momentum and solve problems.,48,We have used these years to build momentum and solve problems. </s> </s> We have also learned a lot from this. We have used these years to build momentum and solve problems. </s>
"Probleme, die von Großen Koalitionen lange Jahre angehäuft wurden.",Problems that were accumulated by grand coalitions for many years.,305.1,,True,False,False,False,False,False,True,True,False,66,10,We have used these years to build momentum and solve problems. Problems that were accumulated by grand coalitions for many years.,49,Problems that were accumulated by grand coalitions for many years. </s> </s> We have used these years to build momentum and solve problems. Problems that were accumulated by grand coalitions for many years. </s>
Wir haben uns von der Abhängigkeit von Putin befreit.,We have freed ourselves from dependence on Putin.,109,,True,False,False,False,False,False,True,True,False,49,8,Problems that were accumulated by grand coalitions for many years. We have freed ourselves from dependence on Putin.,50,We have freed ourselves from dependence on Putin. </s> </s> Problems that were accumulated by grand coalitions for many years. We have freed ourselves from dependence on Putin. </s>
Wir haben den erneuerbaren Energien großen Rückenwind verliehen.,We have given renewable energies a major boost.,416.2,,True,False,False,False,False,False,True,True,False,47,8,We have freed ourselves from dependence on Putin. We have given renewable energies a major boost.,51,We have given renewable energies a major boost. </s> </s> We have freed ourselves from dependence on Putin. We have given renewable energies a major boost. </s>
Wir sind jetzt tatsächlich auf Kurs zum Erreichen der Pariser Klimaziele eingeschwenkt.,We are now actually on course to achieve the Paris climate targets.,501,,True,False,False,False,False,False,True,True,False,67,12,We have given renewable energies a major boost. We are now actually on course to achieve the Paris climate targets.,52,We are now actually on course to achieve the Paris climate targets. </s> </s> We have given renewable energies a major boost. We are now actually on course to achieve the Paris climate targets. </s>
Wir investieren in unsere deutsche und europäische Sicherheit,We are investing in our German and European security,104,,False,False,False,False,False,False,False,False,True,52,9,We are now actually on course to achieve the Paris climate targets. We are investing in our German and European security and working on new partnerships.,53,We are investing in our German and European security </s> </s> We are now actually on course to achieve the Paris climate targets. We are investing in our German and European security and working on new partnerships. </s>
und arbeiten an neuen Partnerschaften.,and working on new partnerships.,107,,True,False,False,False,False,False,True,True,False,32,5,We are now actually on course to achieve the Paris climate targets. We are investing in our German and European security and working on new partnerships.,53,and working on new partnerships. </s> </s> We are now actually on course to achieve the Paris climate targets. We are investing in our German and European security and working on new partnerships. </s>
"Wir haben angefangen, die Zukunftskraft unserer Wirtschaft zu stärken, durch mehr Fachkräfte, mehr Innovation und weniger Bürokratie.","We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy.",410,,True,False,False,False,False,False,True,True,False,129,20,"We are investing in our German and European security and working on new partnerships. We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy.",54,"We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. </s> </s> We are investing in our German and European security and working on new partnerships. We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. </s>"
"Wir haben auch endlich wieder in den Erhalt der Natur investiert,","We have also finally invested again in the preservation of nature,",501,,False,False,False,False,False,True,False,False,False,66,11,"We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. We have also finally invested again in the preservation of nature, in sustainable agriculture.",55,"We have also finally invested again in the preservation of nature, </s> </s> We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. We have also finally invested again in the preservation of nature, in sustainable agriculture. </s>"
in eine nachhaltige Landwirtschaft.,in sustainable agriculture.,703.1,,True,False,False,False,False,False,True,True,False,27,3,"We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. We have also finally invested again in the preservation of nature, in sustainable agriculture.",55,"in sustainable agriculture. </s> </s> We have started to strengthen the future power of our economy through more skilled workers, more innovation and less bureaucracy. We have also finally invested again in the preservation of nature, in sustainable agriculture. </s>"
Wir haben zum Erfolg des europäischen Green Deal beigetragen.,We have contributed to the success of the European Green Deal.,501,,True,False,False,False,False,False,True,True,False,62,11,"We have also finally invested again in the preservation of nature, in sustainable agriculture. We have contributed to the success of the European Green Deal.",56,"We have contributed to the success of the European Green Deal. </s> </s> We have also finally invested again in the preservation of nature, in sustainable agriculture. We have contributed to the success of the European Green Deal. </s>"
Wir haben Kinder und Familien besser unterstützt.,We have provided better support for children and families.,504,,True,False,False,False,False,False,True,True,False,58,9,We have contributed to the success of the European Green Deal. We have provided better support for children and families.,57,We have provided better support for children and families. </s> </s> We have contributed to the success of the European Green Deal. We have provided better support for children and families. </s>
"Wir werben deshalb dafür, den Weg der Erneuerung fortzusetzen, ihn nicht wieder mit Hürden zu verstellen oder gar rückzubauen - wie es schon einmal geschehen ist.","We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before.",305.1,,True,False,False,False,False,False,True,True,False,149,27,"We have provided better support for children and families. We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before.",58,"We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before. </s> </s> We have provided better support for children and families. We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before. </s>"
"Mit dem vorliegenden Programm machen wir deutlich, worauf es für unser Land jetzt ankommt.","With this program, we are making it clear what is important for our country now.",305.1,,True,False,False,False,False,False,True,True,False,80,15,"We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before. With this program, we are making it clear what is important for our country now.",59,"With this program, we are making it clear what is important for our country now. </s> </s> We are therefore campaigning to continue on the path of renewal, not to obstruct it again with hurdles or even dismantle it - as has happened before. With this program, we are making it clear what is important for our country now. </s>"
Nehmen wir unsere ökologische und ökonomische Zukunft in die Hand!,Let's take our ecological and economic future into our own hands!,416.2,,False,False,True,False,False,False,True,True,False,65,11,"With this program, we are making it clear what is important for our country now. Let's take our ecological and economic future into our own hands!",60,"Let's take our ecological and economic future into our own hands! </s> </s> With this program, we are making it clear what is important for our country now. Let's take our ecological and economic future into our own hands! </s>"
Wachsen wir in die Zukunft!,Let's grow into the future!,410,,False,False,True,False,False,False,True,True,False,27,5,Let's take our ecological and economic future into our own hands! Let's grow into the future!,61,Let's grow into the future! </s> </s> Let's take our ecological and economic future into our own hands! Let's grow into the future! </s>
Wir setzen in diesem Programm auf die Wirtschafts- und Innovationskraft unseres Landes.,"In this program, we are relying on our country's economic and innovative strength.",410,,True,False,False,False,False,False,True,True,False,82,13,"Let's grow into the future! In this program, we are relying on our country's economic and innovative strength.",62,"In this program, we are relying on our country's economic and innovative strength. </s> </s> Let's grow into the future! In this program, we are relying on our country's economic and innovative strength. </s>"
"Doch aus dem Zutrauen in die Wirtschaft erwächst zugleich der Auftrag, die Zukunftsblockaden zu lösen.","However, confidence in the economy also gives rise to the task of solving the obstacles to the future.",410,,True,False,False,False,False,False,True,True,False,102,18,"In this program, we are relying on our country's economic and innovative strength. However, confidence in the economy also gives rise to the task of solving the obstacles to the future.",63,"However, confidence in the economy also gives rise to the task of solving the obstacles to the future. </s> </s> In this program, we are relying on our country's economic and innovative strength. However, confidence in the economy also gives rise to the task of solving the obstacles to the future. </s>"
