text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
Mehr Tempo bei Ausgründungen.,More speed for spin-offs.,402,,True,False,False,False,False,False,True,True,False,25,4,We will ensure that researchers at universities and non-university research institutions who foreseeably transfer their service inventions into a concrete start-up project retain the rights to use them. More speed for spin-offs.,516,More speed for spin-offs. </s> </s> We will ensure that researchers at universities and non-university research institutions who foreseeably transfer their service inventions into a concrete start-up project retain the rights to use them. More speed for spin-offs. </s>
Mit den relevanten Akteuren erarbeiten wir Musterverträge für Ausgründungen sowie für Kooperationen mit Startups und bereits etablierten kleinen und mittleren Unternehmen.,We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises.,402,,True,False,False,False,False,False,True,True,False,169,23,More speed for spin-offs. We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises.,517,We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises. </s> </s> More speed for spin-offs. We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises. </s>
"So machen wir Vertragsverhandlungen für die Beteiligten berechenbarer, schneller und zuverlässiger.","In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved.",402,,True,False,False,False,False,False,True,True,False,111,17,"We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises. In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved.",518,"In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved. </s> </s> We work with the relevant stakeholders to develop model contracts for spin-offs and for collaborations with start-ups and established small and medium-sized enterprises. In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved. </s>"
Hürden aus dem Weg räumen.,Removing obstacles out of the way.,402,,True,False,False,False,False,False,True,True,False,34,6,"In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved. Removing obstacles out of the way.",519,"Removing obstacles out of the way. </s> </s> In this way, we make contract negotiations more predictable, faster and more reliable for the parties involved. Removing obstacles out of the way. </s>"
Wir führen eine „Gründerschutzzone“ ein,"We are introducing a ""start-up protection zone""",402,,False,False,False,False,False,False,False,False,True,47,7,"Removing obstacles out of the way. We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase.",520,"We are introducing a ""start-up protection zone"" </s> </s> Removing obstacles out of the way. We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase. </s>"
und befreien Gründerinnen und Gründer in der Startphase weitgehend von bürokratischen Vorschriften.,and largely freeing founders from bureaucratic regulations during the start-up phase.,402,,True,False,False,False,False,False,True,True,False,85,11,"Removing obstacles out of the way. We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase.",520,"and largely freeing founders from bureaucratic regulations during the start-up phase. </s> </s> Removing obstacles out of the way. We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase. </s>"
Die Vereinbarkeit von Selbständigkeit und Familie verbessern wir.,We are improving the compatibility of self-employment and family life.,402,,True,False,False,False,False,False,True,True,False,70,10,"We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase. We are improving the compatibility of self-employment and family life.",521,"We are improving the compatibility of self-employment and family life. </s> </s> We are introducing a ""start-up protection zone"" and largely freeing founders from bureaucratic regulations during the start-up phase. We are improving the compatibility of self-employment and family life. </s>"
"Kurze Wege, große Wirkung.","Short distances, big impact.",402,,True,False,False,False,False,False,True,True,False,28,4,"We are improving the compatibility of self-employment and family life. Short distances, big impact.",522,"Short distances, big impact. </s> </s> We are improving the compatibility of self-employment and family life. Short distances, big impact. </s>"
"Wir sorgen dafür, dass für Gründungen, Betriebsummeldungen und -aufgaben nur noch eine Stelle zuständig ist.","We ensure that only one office is responsible for start-ups, business notifications and tasks.",402,,True,False,False,False,False,False,True,True,False,94,14,"Short distances, big impact. We ensure that only one office is responsible for start-ups, business notifications and tasks.",523,"We ensure that only one office is responsible for start-ups, business notifications and tasks. </s> </s> Short distances, big impact. We ensure that only one office is responsible for start-ups, business notifications and tasks. </s>"
Durch diese Bündelung von Zuständigkeiten reduzieren wir die Hürden für Startups,"By bundling responsibilities in this way, we reduce the hurdles for start-ups",402,,False,False,False,False,False,False,False,False,True,77,12,"We ensure that only one office is responsible for start-ups, business notifications and tasks. By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation.",524,"By bundling responsibilities in this way, we reduce the hurdles for start-ups </s> </s> We ensure that only one office is responsible for start-ups, business notifications and tasks. By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation. </s>"
und stärken Deutschland als Standort für Innovationen.,and strengthen Germany as a location for innovation.,411,,True,False,False,False,False,False,True,True,False,52,8,"We ensure that only one office is responsible for start-ups, business notifications and tasks. By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation.",524,"and strengthen Germany as a location for innovation. </s> </s> We ensure that only one office is responsible for start-ups, business notifications and tasks. By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation. </s>"
Deutschland als Venture Capital- und Startup-Standort etablieren.,Establish Germany as a location for venture capital and start-ups.,402,,True,False,False,False,False,False,True,True,False,66,10,"By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation. Establish Germany as a location for venture capital and start-ups.",525,"Establish Germany as a location for venture capital and start-ups. </s> </s> By bundling responsibilities in this way, we reduce the hurdles for start-ups and strengthen Germany as a location for innovation. Establish Germany as a location for venture capital and start-ups. </s>"
Wir bauen die Gründungsfinanzierung für innovative Unternehmen aus,We are expanding start-up financing for innovative companies,402,,False,False,False,False,False,False,False,False,True,60,8,Establish Germany as a location for venture capital and start-ups. We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital.,526,We are expanding start-up financing for innovative companies </s> </s> Establish Germany as a location for venture capital and start-ups. We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital. </s>
und schaffen attraktive steuerliche Bedingungen für Wagniskapital.,and creating attractive tax conditions for venture capital.,402,,True,False,False,False,False,False,True,True,False,59,8,Establish Germany as a location for venture capital and start-ups. We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital.,526,and creating attractive tax conditions for venture capital. </s> </s> Establish Germany as a location for venture capital and start-ups. We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital. </s>
"Den bestehenden Zukunftsfonds bauen wir weiter aus, um die Kapitalausstattung in der kostenintensiven Wachstumsphase sicherzustellen.",We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase.,402,,True,False,False,False,False,False,True,True,False,113,17,We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital. We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase.,527,We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. </s> </s> We are expanding start-up financing for innovative companies and creating attractive tax conditions for venture capital. We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. </s>
Potenziale der Digitalisierung und Künstlichen Intelligenz heben,Leveraging the potential of digitalization and artificial intelligence,H,,False,False,False,False,False,False,False,False,True,70,8,"We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones.",528,"Leveraging the potential of digitalization and artificial intelligence </s> </s> We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. </s>"
"Die Digitalisierung aller Lebensbereiche und der Einsatz von KI können unseren Alltag erleichtern,","The digitalization of all areas of life and the use of AI can make our everyday lives easier,",411,,False,False,False,False,False,True,False,False,False,93,18,"We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones.",528,"The digitalization of all areas of life and the use of AI can make our everyday lives easier, </s> </s> We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. </s>"
Geschäftsmodelle optimieren,optimize business models,402,,False,False,False,False,False,False,False,False,True,24,3,"We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones.",528,"optimize business models </s> </s> We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. </s>"
und lukrative neue erschließen.,and open up lucrative new ones.,402,,True,False,False,False,False,False,True,True,False,31,6,"We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones.",528,"and open up lucrative new ones. </s> </s> We are further expanding the existing Future Fund to ensure capital resources in the cost-intensive growth phase. Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. </s>"
"Wir gehen in die Offensive und stellen klar: Digitalisierung sowie souveräne KI- und Cloudanwendungen sind kein Luxus, sondern die entscheidende Voraussetzung für die Re-Industrialisierung unseres Landes.","We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country.",410,,True,False,False,False,False,False,True,True,False,198,31,"Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country.",529,"We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country. </s> </s> Leveraging the potential of digitalization and artificial intelligence The digitalization of all areas of life and the use of AI can make our everyday lives easier, optimize business models and open up lucrative new ones. We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country. </s>"
"Wir brauchen ihre Innovationskraft, um wieder wettbewerbsfähig zu sein.",We need their innovative strength in order to be competitive again.,410,,True,False,False,False,False,False,True,True,False,67,11,"We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country. We need their innovative strength in order to be competitive again.",530,"We need their innovative strength in order to be competitive again. </s> </s> We are going on the offensive and making it clear: digitalization and sovereign AI and cloud applications are not a luxury, but the decisive prerequisite for the re-industrialization of our country. We need their innovative strength in order to be competitive again. </s>"
Wir wollen die Entwicklung und Nutzung von KI-Systemen prägen.,We want to shape the development and use of AI systems.,411,,True,False,False,False,False,False,True,True,False,55,11,We need their innovative strength in order to be competitive again. We want to shape the development and use of AI systems.,531,We want to shape the development and use of AI systems. </s> </s> We need their innovative strength in order to be competitive again. We want to shape the development and use of AI systems. </s>
"Dafür brauchen wir hochleistungsfähige digitale Infrastrukturen, insbesondere auch starke Rechenzentren.","To do this, we need high-performance digital infrastructures, especially strong data centers.",411,,True,False,False,False,False,False,True,True,False,93,12,"We want to shape the development and use of AI systems. To do this, we need high-performance digital infrastructures, especially strong data centers.",532,"To do this, we need high-performance digital infrastructures, especially strong data centers. </s> </s> We want to shape the development and use of AI systems. To do this, we need high-performance digital infrastructures, especially strong data centers. </s>"
Digitales Bürgerkonto umsetzen.,Implement a digital citizen account.,303,,True,False,False,False,False,False,True,True,False,36,5,"To do this, we need high-performance digital infrastructures, especially strong data centers. Implement a digital citizen account.",533,"Implement a digital citizen account. </s> </s> To do this, we need high-performance digital infrastructures, especially strong data centers. Implement a digital citizen account. </s>"
Wir wollen für alle Bürgerinnen und Bürger eine sichere digitale Identität mit eigenem Postfach insbesondere für Behördengänge.,"We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities.",303,,True,False,False,False,False,False,True,True,False,123,20,"Implement a digital citizen account. We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities.",534,"We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities. </s> </s> Implement a digital citizen account. We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities. </s>"
Die sogenannte BundID werden wir zu einer einheitlichen DeutschlandID weiterentwickeln.,We will further develop the so-called BundID into a uniform DeutschlandID.,303,,True,False,False,False,False,False,True,True,False,74,11,"We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities. We will further develop the so-called BundID into a uniform DeutschlandID.",535,"We will further develop the so-called BundID into a uniform DeutschlandID. </s> </s> We want all citizens to have a secure digital identity with their own mailbox, especially for dealing with the authorities. We will further develop the so-called BundID into a uniform DeutschlandID. </s>"
Zudem muss die eIDAS-Kompatibilität sichergestellt sein.,"In addition, eIDAS compatibility must be ensured.",303,,True,False,False,False,False,False,True,True,False,49,7,"We will further develop the so-called BundID into a uniform DeutschlandID. In addition, eIDAS compatibility must be ensured.",536,"In addition, eIDAS compatibility must be ensured. </s> </s> We will further develop the so-called BundID into a uniform DeutschlandID. In addition, eIDAS compatibility must be ensured. </s>"
Alle Unterlagen immer bei der Hand.,All documents always at hand.,303,,True,False,False,False,False,False,True,True,False,29,5,"In addition, eIDAS compatibility must be ensured. All documents always at hand.",537,"All documents always at hand. </s> </s> In addition, eIDAS compatibility must be ensured. All documents always at hand. </s>"
"Wir setzen uns dafür ein, dass Bürgerinnen und Bürger eine digitale Akte erhalten, die alle relevanten Dokumente bündelt und ihnen einen maßgeschneiderten, digitalen Umgang mit den Behörden ermöglicht.",We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner.,303,,True,False,False,False,False,False,True,True,False,183,29,All documents always at hand. We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner.,538,We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner. </s> </s> All documents always at hand. We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner. </s>
Damit stärken wir die informationelle Selbstbestimmung und vereinfachen Verwaltungshandeln.,"In this way, we are strengthening informational self-determination and simplifying administrative action.",303,,True,False,False,False,False,False,True,True,False,105,12,"We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner. In this way, we are strengthening informational self-determination and simplifying administrative action.",539,"In this way, we are strengthening informational self-determination and simplifying administrative action. </s> </s> We are committed to ensuring that citizens receive a digital file that bundles all relevant documents and enables them to interact with the authorities digitally in a tailored manner. In this way, we are strengthening informational self-determination and simplifying administrative action. </s>"
Mit dem Smartphone alles dabei.,Everything at your fingertips with your smartphone.,303,,True,False,False,False,False,False,True,True,False,51,7,"In this way, we are strengthening informational self-determination and simplifying administrative action. Everything at your fingertips with your smartphone.",540,"Everything at your fingertips with your smartphone. </s> </s> In this way, we are strengthening informational self-determination and simplifying administrative action. Everything at your fingertips with your smartphone. </s>"
"Wir setzen mit unseren europäischen Partnern die Einführung einer europaweit gültigen digitalen Ausweisfunktion per Smartphone durch, zum Beispiel für Personalausweis und Führerschein.","We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses.",303,,True,False,False,False,False,False,True,True,False,151,24,"Everything at your fingertips with your smartphone. We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses.",541,"We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses. </s> </s> Everything at your fingertips with your smartphone. We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses. </s>"
Freiräume für KI.,Freedom for AI.,401,,True,False,False,False,False,False,True,True,False,15,3,"We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses. Freedom for AI.",542,"Freedom for AI. </s> </s> We are working with our European partners to introduce a Europe-wide digital ID function via smartphone, for example for ID cards and driving licenses. Freedom for AI. </s>"
"Die Verordnung der EU („AI Act“) muss verantwortungsvoll, bürokratiearm und innovationsoffen umgesetzt und weiterentwickelt werden.","The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation.",403,,True,False,False,False,False,False,True,True,False,144,22,"Freedom for AI. The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation.",543,"The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation. </s> </s> Freedom for AI. The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation. </s>"
Eine Übererfüllung lehnen wir strikt ab.,We strictly reject overfulfillment.,401,,True,False,False,False,False,False,True,True,False,35,4,"The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation. We strictly reject overfulfillment.",544,"We strictly reject overfulfillment. </s> </s> The EU regulation (""AI Act"") must be implemented and further developed responsibly, with little bureaucracy and with an open mind to innovation. We strictly reject overfulfillment. </s>"
"Wir fördern und beschleunigen KI-Forschung,","We promote and accelerate AI research,",411,,False,False,False,False,False,True,False,False,False,38,6,"We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom.",545,"We promote and accelerate AI research, </s> </s> We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom. </s>"
unterstützen die Entwicklung von Anwendungen,support the development of applications,402,,False,False,False,False,False,False,False,False,True,39,5,"We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom.",545,"support the development of applications </s> </s> We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom. </s>"
und ermöglichen Freiräume.,and enable freedom.,401,,True,False,False,False,False,False,True,True,False,19,3,"We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom.",545,"and enable freedom. </s> </s> We strictly reject overfulfillment. We promote and accelerate AI research, support the development of applications and enable freedom. </s>"
"Die Risiken von KI müssen wir beherrschen,","We must manage the risks of AI,",403,,False,False,False,False,False,True,False,False,False,31,7,"We promote and accelerate AI research, support the development of applications and enable freedom. We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation.",546,"We must manage the risks of AI, </s> </s> We promote and accelerate AI research, support the development of applications and enable freedom. We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation. </s>"
dürfen aber auf keinen Fall durch eine Überregulierung die Chancen und Vorteile verpassen.,but under no circumstances should we miss out on the opportunities and benefits through over-regulation.,401,,True,False,False,False,False,False,True,True,False,104,15,"We promote and accelerate AI research, support the development of applications and enable freedom. We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation.",546,"but under no circumstances should we miss out on the opportunities and benefits through over-regulation. </s> </s> We promote and accelerate AI research, support the development of applications and enable freedom. We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation. </s>"
Sicherheitsbehörden müssen KI im notwendigen Rahmen nutzen können.,Security authorities must be able to use AI within the necessary framework.,605.1,,True,False,False,False,False,False,True,True,False,75,12,"We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation. Security authorities must be able to use AI within the necessary framework.",547,"Security authorities must be able to use AI within the necessary framework. </s> </s> We must manage the risks of AI, but under no circumstances should we miss out on the opportunities and benefits through over-regulation. Security authorities must be able to use AI within the necessary framework. </s>"
KI in Mittelstand und Wissenschaft stärken.,Strengthening AI in SMEs and science.,411,,True,False,False,False,False,False,True,True,False,37,6,Security authorities must be able to use AI within the necessary framework. Strengthening AI in SMEs and science.,548,Strengthening AI in SMEs and science. </s> </s> Security authorities must be able to use AI within the necessary framework. Strengthening AI in SMEs and science. </s>
Dazu bauen wir mit Partnern aus der Wirtschaft eine branchenspezifische Mittelstandsberatung auf.,"To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs.",411,,True,False,False,False,False,False,True,True,False,113,19,"Strengthening AI in SMEs and science. To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs.",549,"To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs. </s> </s> Strengthening AI in SMEs and science. To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs. </s>"
Wir starten eine auf Hochschulen für Angewandte Wissenschaften (HAW) zugeschnittene Initiative „KI im Mittelstand“.,"We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW).",411,,True,False,False,False,False,False,True,True,False,95,15,"To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs. We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW).",550,"We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW). </s> </s> To this end, we are working with partners from industry to set up a sector-specific consultancy service for SMEs. We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW). </s>"
Das Ziel ist eine niedrigschwellige Förderung von Transferprojekten in Kooperation von kleinen und mittleren Unternehmen und HAW.,The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences.,411,,True,False,False,False,False,False,True,True,False,161,22,"We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW). The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences.",551,"The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences. </s> </s> We are launching an ""AI in SMEs"" initiative tailored to universities of applied sciences (HAW). The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences. </s>"
Zudem müssen Rechenkapazitäten für Forschung und Startups im KI-Bereich aufgebaut und permanent aufgerüstet werden.,"In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded.",411,,True,False,False,False,False,False,True,True,False,122,20,"The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences. In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded.",552,"In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded. </s> </s> The aim is to provide low-threshold funding for transfer projects in cooperation between small and medium-sized enterprises and universities of applied sciences. In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded. </s>"
"Wir schaffen einfache Zugänge für kleine und mittlere Unternehmen, Gründer und Wissenschaftler.","We create easy access for small and medium-sized enterprises, start-ups and scientists.",411,,True,False,False,False,False,False,True,True,False,87,12,"In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded. We create easy access for small and medium-sized enterprises, start-ups and scientists.",553,"We create easy access for small and medium-sized enterprises, start-ups and scientists. </s> </s> In addition, computing capacities for research and start-ups in the field of AI must be built up and permanently upgraded. We create easy access for small and medium-sized enterprises, start-ups and scientists. </s>"
Mit KI schneller verwalten.,Manage faster with AI.,303,,True,False,False,False,False,False,True,True,False,22,4,"We create easy access for small and medium-sized enterprises, start-ups and scientists. Manage faster with AI.",554,"Manage faster with AI. </s> </s> We create easy access for small and medium-sized enterprises, start-ups and scientists. Manage faster with AI. </s>"
"Mit dem Einsatz von KI bauen wir in Deutschland eine effiziente, vollständig digitalisierte Verwaltung für Bürger und Unternehmen auf, die rund um die Uhr an sieben Tagen die Woche niederschwellig und nutzerfreundlich Serviceleistungen erbringen kann.","With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week.",303,,True,False,False,False,False,False,True,True,False,213,33,"Manage faster with AI. With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week.",555,"With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week. </s> </s> Manage faster with AI. With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week. </s>"
Bei eindeutigen Sachverhalten wollen wir mit KI zu viel schnelleren Bescheiden kommen – wobei für die Bürgerinnen und Bürger selbstverständlich immer ein Recht auf individuelle Überprüfung besteht.,"In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review.",303,,True,False,False,False,False,False,True,True,False,151,26,"With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week. In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review.",556,"In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review. </s> </s> With the use of AI, we are building an efficient, fully digitized administration for citizens and companies in Germany that can provide low-threshold and user-friendly services around the clock, seven days a week. In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review. </s>"
Raus aus dem Versorgungsloch.,Out of the coverage gap.,411,,True,False,False,False,False,False,True,True,False,24,5,"In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review. Out of the coverage gap.",557,"Out of the coverage gap. </s> </s> In clear-cut cases, we want to use AI to issue decisions much more quickly - although citizens naturally always have the right to an individual review. Out of the coverage gap. </s>"
"Den Ausbau hochleistungsfähiger Breitband- und Mobilfunknetze bringen wir weiter in die Fläche, gerade auch in den ländlichen Raum.","We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas.",411,,True,False,False,False,False,False,True,True,False,104,15,"Out of the coverage gap. We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas.",558,"We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas. </s> </s> Out of the coverage gap. We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas. </s>"
Die noch bestehenden Hindernisse beseitigen wir.,We are removing the remaining obstacles.,411,,True,False,False,False,False,False,True,True,False,40,6,"We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas. We are removing the remaining obstacles.",559,"We are removing the remaining obstacles. </s> </s> We are continuing to roll out high-performance broadband and mobile networks, especially in rural areas. We are removing the remaining obstacles. </s>"
Mit Glasfaser machen wir unsere Netze zukunftsfest.,We are making our networks future-proof with fiber optics.,411,,True,False,False,False,False,False,True,True,False,58,9,We are removing the remaining obstacles. We are making our networks future-proof with fiber optics.,560,We are making our networks future-proof with fiber optics. </s> </s> We are removing the remaining obstacles. We are making our networks future-proof with fiber optics. </s>
"Dazu setzen wir auf mehr Wettbewerb, Kooperationsmodelle und eine verlässliche Förderung.","To this end, we are focusing on more competition, cooperation models and reliable funding.",411,,True,False,False,False,False,False,True,True,False,90,14,"We are making our networks future-proof with fiber optics. To this end, we are focusing on more competition, cooperation models and reliable funding.",561,"To this end, we are focusing on more competition, cooperation models and reliable funding. </s> </s> We are making our networks future-proof with fiber optics. To this end, we are focusing on more competition, cooperation models and reliable funding. </s>"
