text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
"Die EU hat ihren Gründungsauftrag des Friedens und des Wohlstandes vollkommen aus dem Blick verloren und ist heute unfähig bzw. nicht willens, europäische Interessen zu vertreten.",The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests.,110,,True,False,False,False,False,False,True,True,False,144,24,We call for an immediate ceasefire and serious negotiations on a two-state solution between Israel and the Palestinians. A sovereign Europe in a multipolar world The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests.,158,The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests. </s> </s> We call for an immediate ceasefire and serious negotiations on a two-state solution between Israel and the Palestinians. A sovereign Europe in a multipolar world The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests. </s>
"Wir wollen die Europäische Union wieder zu dem machen, wofür sie gegründet wurde.",We want to restore the European Union to what it was founded for.,108,,True,False,False,False,False,False,True,True,False,65,13,A sovereign Europe in a multipolar world The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests. We want to restore the European Union to what it was founded for.,159,We want to restore the European Union to what it was founded for. </s> </s> A sovereign Europe in a multipolar world The EU has completely lost sight of its founding mission of peace and prosperity and is now unable or unwilling to represent European interests. We want to restore the European Union to what it was founded for. </s>
Die EU muss Friedensvermittler sein und darf nicht Kriegspartei werden.,The EU must be a peace broker and must not become a party to war.,106,,True,False,False,False,False,False,True,True,False,65,15,We want to restore the European Union to what it was founded for. The EU must be a peace broker and must not become a party to war.,160,The EU must be a peace broker and must not become a party to war. </s> </s> We want to restore the European Union to what it was founded for. The EU must be a peace broker and must not become a party to war. </s>
"Die enormen finanziellen und militärischen Mittel, die die EU für die Unterstützung der Ukraine bereitgestellt hat, die vielen Milliarden, die vorgesehen sind, um europäische Rüstungsschmieden noch profitabler und ihre Eigentümer noch reicher zu machen, sind nutzlos verschleudertes Steuergeld, das wir dringend für wichtigere Aufgaben brauchen.","The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks.",105,,True,False,False,False,False,False,True,True,False,301,45,"The EU must be a peace broker and must not become a party to war. The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks.",161,"The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. </s> </s> The EU must be a peace broker and must not become a party to war. The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. </s>"
"Wir stehen für eine enge Zusammenarbeit der europäischen Staaten,","We stand for close cooperation between European states,",108,,False,False,False,False,False,True,False,False,False,55,8,"The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state.",162,"We stand for close cooperation between European states, </s> </s> The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state. </s>"
aber nicht für eine immer tiefer gehende Integration in Richtung eines europäischen Bundesstaats.,but not for ever deeper integration in the direction of a European federal state.,110,,True,False,False,False,False,False,True,True,False,81,14,"The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state.",162,"but not for ever deeper integration in the direction of a European federal state. </s> </s> The enormous financial and military resources that the EU has made available to support Ukraine, the many billions earmarked to make European arms manufacturers even more profitable and their owners even richer, are uselessly squandered taxpayers' money that we urgently need for more important tasks. We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state. </s>"
"Wir sind überzeugt, dass Demokratie, Wohlstand und soziale Errungenschaften besser auf nationaler Ebene geschützt werden können.","We are convinced that democracy, prosperity and social achievements can be better protected at national level.",110,,True,False,False,False,False,False,True,True,False,110,16,"We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state. We are convinced that democracy, prosperity and social achievements can be better protected at national level.",163,"We are convinced that democracy, prosperity and social achievements can be better protected at national level. </s> </s> We stand for close cooperation between European states, but not for ever deeper integration in the direction of a European federal state. We are convinced that democracy, prosperity and social achievements can be better protected at national level. </s>"
"Zusammenhalt und Wohlstand in Europa werden nicht dadurch gefördert, dass sich die Europäische Kommission immer mehr Kompetenzen anmaßt und über immer mehr Mittel verfügt.",Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself.,110,,True,False,False,False,False,False,True,True,False,134,21,"We are convinced that democracy, prosperity and social achievements can be better protected at national level. Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself.",164,"Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself. </s> </s> We are convinced that democracy, prosperity and social achievements can be better protected at national level. Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself. </s>"
"Wir wollen keine weitere Zentralisierung von Macht bei der EU-Kommission, sondern eine Rückverlagerung von Kompetenzen in die Mitgliedstaaten.","We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states.",110,,True,False,False,False,False,False,True,True,False,136,24,"Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself. We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states.",165,"We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states. </s> </s> Cohesion and prosperity in Europe are not promoted by the European Commission arrogating more and more powers and resources to itself. We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states. </s>"
"Wir brauchen eine EU, die sich auf ihre Kernaufgaben konzentriert.",We need an EU that concentrates on its core tasks.,110,,True,False,False,False,False,False,True,True,False,50,10,"We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states. We need an EU that concentrates on its core tasks.",166,"We need an EU that concentrates on its core tasks. </s> </s> We do not want any further centralization of power at the EU Commission, but rather a transfer of competences back to the member states. We need an EU that concentrates on its core tasks. </s>"
"Viele Aufgaben, um die sich heute Bürokraten in Brüssel kümmern, können effizienter, transparenter und demokratischer vor Ort erledigt werden.","Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level.",110,,True,False,False,False,False,False,True,True,False,149,22,"We need an EU that concentrates on its core tasks. Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level.",167,"Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level. </s> </s> We need an EU that concentrates on its core tasks. Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level. </s>"
"Statt einer Bürokratie, die unnötige Kosten verursacht und Unternehmen gängelt, sollte sich die EU auf die Aufgaben konzentrieren, die Nationalstaaten allein kaum leisten können.","Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own.",110,,True,False,False,False,False,False,True,True,False,166,27,"Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level. Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own.",168,"Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. </s> </s> Many tasks that are currently handled by bureaucrats in Brussels can be dealt with more efficiently, transparently and democratically at local level. Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. </s>"
"Dazu gehört das Austrocknen von Steueroasen,","This includes drying up tax havens,",403,,False,False,False,False,False,True,False,False,False,35,6,"Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley.",169,"This includes drying up tax havens, </s> </s> Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. </s>"
die Verhinderung von Steuersenkungswettbewerben und Subventionswettläufen,preventing tax-cutting competitions and subsidy races,403,,False,False,False,False,False,False,False,False,True,53,6,"Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley.",169,"preventing tax-cutting competitions and subsidy races </s> </s> Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. </s>"
und die Herstellung der digitalen Souveränität Europas gegenüber den mächtigen Datenkraken aus dem Silicon Valley.,and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley.,108,,True,False,False,False,False,False,True,True,False,104,13,"Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley.",169,"and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. </s> </s> Instead of a bureaucracy that causes unnecessary costs and bully companies, the EU should concentrate on the tasks that nation states can hardly perform on their own. This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. </s>"
"China hat seine digitale Souveränität gegenüber den Vereinigten Staaten in den zurückliegenden Jahren erreicht, Europa ist bis heute eine digitale Kolonie.","China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day.",103.1,,True,False,False,False,False,False,True,True,False,138,22,"This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day.",170,"China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day. </s> </s> This includes drying up tax havens, preventing tax-cutting competitions and subsidy races and establishing Europe's digital sovereignty vis-à-vis the powerful data octopuses from Silicon Valley. China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day. </s>"
"Die EU wird nicht dadurch bedeutender, dass immer mehr Länder aufgenommen werden.",The EU will not become more important by admitting more and more countries.,110,,True,False,False,False,False,False,True,True,False,75,13,"China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day. The EU will not become more important by admitting more and more countries.",171,"The EU will not become more important by admitting more and more countries. </s> </s> China has achieved its digital sovereignty vis-à-vis the United States in recent years, while Europe remains a digital colony to this day. The EU will not become more important by admitting more and more countries. </s>"
"Wir wollen einen EU-Erweiterungsstopp, der auch für die Ukraine gilt, die sonst zum Fass ohne Boden für die deutschen Steuerzahler wird.","We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers.",110,,True,False,False,False,False,False,True,True,False,129,21,"The EU will not become more important by admitting more and more countries. We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers.",172,"We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers. </s> </s> The EU will not become more important by admitting more and more countries. We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers. </s>"
Der Wohlstand von Deutschland und Europa basiert auf stabilen und fairen internationalen Handelsbeziehungen.,The prosperity of Germany and Europe is based on stable and fair international trade relations.,407,,True,False,False,False,False,False,True,True,False,95,15,"We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers. The prosperity of Germany and Europe is based on stable and fair international trade relations.",173,"The prosperity of Germany and Europe is based on stable and fair international trade relations. </s> </s> We want an EU enlargement freeze that also applies to Ukraine, which will otherwise become a bottomless pit for German taxpayers. The prosperity of Germany and Europe is based on stable and fair international trade relations. </s>"
"Protektionismus und Abschottung, Wirtschaftssanktionen und Handelskriege sind nicht im deutschen und europäischen Interesse.","Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe.",407,,True,False,False,False,False,False,True,True,False,113,17,"The prosperity of Germany and Europe is based on stable and fair international trade relations. Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe.",174,"Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. </s> </s> The prosperity of Germany and Europe is based on stable and fair international trade relations. Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. </s>"
Deindustrialisierung stoppen – Ein Comeback-Plan für unsere Wirtschaft,Stopping deindustrialization - a comeback plan for our economy,H,,False,False,False,False,False,False,False,False,True,62,9,"Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years.",175,"Stopping deindustrialization - a comeback plan for our economy </s> </s> Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years. </s>"
"Unsere Wirtschaft ist seit fünf Jahren nicht mehr gewachsen, seit zwei Jahren befindet sie sich in einer schweren Krise.",Our economy has not grown for five years and has been in a serious crisis for two years.,410,,True,False,False,False,False,False,True,True,False,88,18,"Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years.",175,"Our economy has not grown for five years and has been in a serious crisis for two years. </s> </s> Protectionism and isolationism, economic sanctions and trade wars are not in the interests of Germany and Europe. Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years. </s>"
Die Abwanderung wichtiger Industrien hat bereits begonnen.,The exodus of important industries has already begun.,410,,True,False,False,False,False,False,True,True,False,53,8,Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years. The exodus of important industries has already begun.,176,The exodus of important industries has already begun. </s> </s> Stopping deindustrialization - a comeback plan for our economy Our economy has not grown for five years and has been in a serious crisis for two years. The exodus of important industries has already begun. </s>
Vier von zehn Unternehmen wollen in diesem Jahr Arbeitsplätze streichen.,Four out of ten companies want to cut jobs this year.,701,,True,False,False,False,False,False,True,True,False,53,11,The exodus of important industries has already begun. Four out of ten companies want to cut jobs this year.,177,Four out of ten companies want to cut jobs this year. </s> </s> The exodus of important industries has already begun. Four out of ten companies want to cut jobs this year. </s>
Die Zahl der Firmenpleiten steigt rapide.,The number of company bankruptcies is rising rapidly.,701,,True,False,False,False,False,False,True,True,False,53,8,Four out of ten companies want to cut jobs this year. The number of company bankruptcies is rising rapidly.,178,The number of company bankruptcies is rising rapidly. </s> </s> Four out of ten companies want to cut jobs this year. The number of company bankruptcies is rising rapidly. </s>
Hohe Energiekosten und bürokratische Regelungswut ersticken die Konjunktur.,High energy costs and bureaucratic red tape are stifling the economy.,410,,True,False,False,False,False,False,True,True,False,69,11,The number of company bankruptcies is rising rapidly. High energy costs and bureaucratic red tape are stifling the economy.,179,High energy costs and bureaucratic red tape are stifling the economy. </s> </s> The number of company bankruptcies is rising rapidly. High energy costs and bureaucratic red tape are stifling the economy. </s>
Die marode Infrastruktur und fehlende Fachkräfte-Ausbildung machen den Standort unattraktiv.,The dilapidated infrastructure and lack of training for skilled workers make the location unattractive.,411,,True,False,False,False,False,False,True,True,False,103,14,High energy costs and bureaucratic red tape are stifling the economy. The dilapidated infrastructure and lack of training for skilled workers make the location unattractive.,180,The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. </s> </s> High energy costs and bureaucratic red tape are stifling the economy. The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. </s>
"Das erfolgreiche Deutschland-Modell mit seinem hohen Anteil industrieller Wertschöpfung, seiner weltweit anerkannten Automobilproduktion, seinem exportstarken Maschinenbau und seinen mittelständischen Weltmarktführern,","The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders,",410,,False,False,False,False,False,True,False,False,False,217,27,"The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed.",181,"The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, </s> </s> The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed. </s>"
"das über Jahrzehnte hunderttausende gutbezahlte Arbeitsplätze gesichert hat, wird fahrlässig zerstört.","which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed.",701,,True,False,False,False,False,False,True,True,False,102,15,"The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed.",181,"which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed. </s> </s> The dilapidated infrastructure and lack of training for skilled workers make the location unattractive. The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed. </s>"
Zwar haben sich durch den Aufstieg Chinas zum neuen Konkurrenten im Hightech-Bereich auch die internationalen Rahmenbedingungen verändert.,It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions.,411,,True,False,False,False,False,False,True,True,False,134,23,"The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed. It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions.",182,"It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions. </s> </s> The successful German model, with its high proportion of industrial value creation, its globally recognized automotive production, its export-oriented mechanical engineering and its medium-sized global market leaders, which has secured hundreds of thousands of well-paid jobs over decades, is being carelessly destroyed. It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions. </s>"
"Aber die wichtigsten Entscheidungen, die unser industrielles Rückgrat brechen können, wurden hier in Deutschland getroffen.",But the most important decisions that could break our industrial backbone were made here in Germany.,411,,True,False,False,False,False,False,True,True,False,100,16,It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions. But the most important decisions that could break our industrial backbone were made here in Germany.,183,But the most important decisions that could break our industrial backbone were made here in Germany. </s> </s> It is true that the rise of China as a new competitor in the high-tech sector has also changed the international framework conditions. But the most important decisions that could break our industrial backbone were made here in Germany. </s>
"Diese Fehlentscheidungen wollen wir korrigieren, bevor es zu spät ist.",We want to correct these wrong decisions before it is too late.,305.1,,True,False,False,False,False,False,True,True,False,63,12,But the most important decisions that could break our industrial backbone were made here in Germany. We want to correct these wrong decisions before it is too late.,184,We want to correct these wrong decisions before it is too late. </s> </s> But the most important decisions that could break our industrial backbone were made here in Germany. We want to correct these wrong decisions before it is too late. </s>
"Energiepreise senken, für eine durchdachte Klima- und Umweltpolitik",Lower energy prices for a well thought-out climate and environmental policy,H,,False,False,False,False,False,False,False,False,True,75,11,We want to correct these wrong decisions before it is too late. Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge.,185,Lower energy prices for a well thought-out climate and environmental policy </s> </s> We want to correct these wrong decisions before it is too late. Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. </s>
Der Klimawandel ist eine ernste Herausforderung.,Climate change is a serious challenge.,501,,True,False,False,False,False,False,True,True,False,38,6,We want to correct these wrong decisions before it is too late. Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge.,185,Climate change is a serious challenge. </s> </s> We want to correct these wrong decisions before it is too late. Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. </s>
Er verlangt durchdachte Lösungen und keinen blinden Aktivismus,It requires well thought-out solutions and not blind activism,501,,False,False,False,False,False,False,False,False,True,61,9,Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. It requires well thought-out solutions and not blind activism or authoritarian arrogance.,186,It requires well thought-out solutions and not blind activism </s> </s> Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. It requires well thought-out solutions and not blind activism or authoritarian arrogance. </s>
oder autoritäre Anmaßung.,or authoritarian arrogance.,201.1,,True,False,False,False,False,False,True,True,False,27,3,Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. It requires well thought-out solutions and not blind activism or authoritarian arrogance.,186,or authoritarian arrogance. </s> </s> Lower energy prices for a well thought-out climate and environmental policy Climate change is a serious challenge. It requires well thought-out solutions and not blind activism or authoritarian arrogance. </s>
Das BSW steht zum Pariser Klimaabkommen.,The BSW stands by the Paris Climate Agreement.,501,,True,False,False,False,False,False,True,True,False,46,8,It requires well thought-out solutions and not blind activism or authoritarian arrogance. The BSW stands by the Paris Climate Agreement.,187,The BSW stands by the Paris Climate Agreement. </s> </s> It requires well thought-out solutions and not blind activism or authoritarian arrogance. The BSW stands by the Paris Climate Agreement. </s>
"Klimaschutz ist allerdings eine weltweite Aufgabe und sollte nach dem Kriterium vorangetrieben werden, Mittel dort einzusetzen, wo sie die größtmögliche Wirkung entfalten.","However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact.",501,,True,False,False,False,False,False,True,True,False,163,26,"The BSW stands by the Paris Climate Agreement. However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact.",188,"However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact. </s> </s> The BSW stands by the Paris Climate Agreement. However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact. </s>"
"Das tägliche Leben im Land nur immer teurer zu machen, ist keine Klima-, sondern Verarmungspolitik.","Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy.",503,,True,False,False,False,False,False,True,True,False,116,20,"However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact. Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy.",189,"Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy. </s> </s> However, climate protection is a global task and should be pursued according to the criterion of using resources where they will have the greatest possible impact. Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy. </s>"
Die aktuelle deutsche Energiepolitik treibt die Preise hoch und gefährdet die Versorgungssicherheit.,Germany's current energy policy is driving up prices and jeopardizing security of supply.,401,,True,False,False,False,False,False,True,True,False,89,13,"Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy. Germany's current energy policy is driving up prices and jeopardizing security of supply.",190,"Germany's current energy policy is driving up prices and jeopardizing security of supply. </s> </s> Making everyday life in the country more and more expensive is not a climate policy, it is an impoverishment policy. Germany's current energy policy is driving up prices and jeopardizing security of supply. </s>"
"Während im Sommer vielfach ein Überangebot an Strom aus erneuerbaren Energien existiert, führt die unzureichende Reservekapazität seit dem Atomausstieg und der schrittweisen Abschaltung der Kohlekraftwerke bei Dunkelflauten zu extremen Preisspitzen, die für Unternehmen mit unkalkulierbaren Risiken verbunden sind und unsere europäischen Nachbarn gegen uns aufbringen.","While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us.",402,,True,False,False,False,False,False,True,True,False,357,53,"Germany's current energy policy is driving up prices and jeopardizing security of supply. While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us.",191,"While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us. </s> </s> Germany's current energy policy is driving up prices and jeopardizing security of supply. While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us. </s>"
"Das Problem wird sich in den nächsten Jahren verschärfen, wenn der Kohleausstieg wie geplant umgesetzt wird, aber neue Kapazitäten in Form zusätzlicher Gaskraftwerke weiterhin nicht geschaffen werden.","The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created.",411,,True,False,False,False,False,False,True,True,False,180,31,"While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us. The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created.",192,"The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created. </s> </s> While there is often an oversupply of electricity from renewable energies in the summer, the insufficient reserve capacity since the nuclear phase-out and the gradual shutdown of coal-fired power plants during dark doldrums leads to extreme price spikes, which are associated with incalculable risks for companies and turn our European neighbors against us. The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created. </s>"
"Zudem ist die längerfristige Versorgung mit ausreichend Gas, zumal zu moderaten Preisen, nicht gesichert.","In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed.",411,,True,False,False,False,False,False,True,True,False,102,15,"The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created. In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed.",193,"In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed. </s> </s> The problem will worsen in the coming years if the coal phase-out is implemented as planned, but new capacity in the form of additional gas-fired power plants is still not created. In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed. </s>"
Eine exportstarke Industrie braucht wettbewerbsfähige Energiepreise und Versorgungssicherheit.,A strong export industry needs competitive energy prices and security of supply.,402,,True,False,False,False,False,False,True,True,False,80,12,"In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed. A strong export industry needs competitive energy prices and security of supply.",194,"A strong export industry needs competitive energy prices and security of supply. </s> </s> In addition, the long-term supply of sufficient gas, especially at moderate prices, is not guaranteed. A strong export industry needs competitive energy prices and security of supply. </s>"
