text,text_en,cmp_code,eu_code,ends_with_period,ends_with_question,ends_with_exclamation,ends_with_colon,ends_with_semicolon,ends_with_comma,is_sentence_complete,is_clause_complete,has_no_punctuation,text_length,word_count,context,thought_id,input_text
"Wer SSW wählt, wählt Schleswig-Holstein!","If you vote SSW, you vote Schleswig-Holstein!",,,False,False,True,False,False,False,True,True,False,45,7,"Because the SSW is the only party that stands up exclusively for Schleswig-Holstein. If you vote SSW, you vote Schleswig-Holstein!",16,"If you vote SSW, you vote Schleswig-Holstein! </s> </s> Because the SSW is the only party that stands up exclusively for Schleswig-Holstein. If you vote SSW, you vote Schleswig-Holstein! </s>"
Wir erleben gerade eine schwierige Zeit.,We are currently experiencing difficult times.,,,True,False,False,False,False,False,True,True,False,46,6,"If you vote SSW, you vote Schleswig-Holstein! We are currently experiencing difficult times.",17,"We are currently experiencing difficult times. </s> </s> If you vote SSW, you vote Schleswig-Holstein! We are currently experiencing difficult times. </s>"
"Die Preise für Lebensmittel und Strom steigen, die Menschen haben Ebbe im Portemonnaie und wissen nicht, wie es weitergehen soll.","Prices for food and electricity are rising, people's wallets are low and they don't know what to do next.",,,True,False,False,False,False,False,True,True,False,105,19,"We are currently experiencing difficult times. Prices for food and electricity are rising, people's wallets are low and they don't know what to do next.",18,"Prices for food and electricity are rising, people's wallets are low and they don't know what to do next. </s> </s> We are currently experiencing difficult times. Prices for food and electricity are rising, people's wallets are low and they don't know what to do next. </s>"
"Viele sorgen sich um ihre Jobs, denn viele Industriestandorte stehen vor Entlassungen oder sogar der Schließung.","Many are worried about their jobs, as many industrial sites are facing redundancies or even closure.",,,True,False,False,False,False,False,True,True,False,100,16,"Prices for food and electricity are rising, people's wallets are low and they don't know what to do next. Many are worried about their jobs, as many industrial sites are facing redundancies or even closure.",19,"Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. </s> </s> Prices for food and electricity are rising, people's wallets are low and they don't know what to do next. Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. </s>"
"Die Menschen wollen, dass ihre Probleme ernst genommen werden:",People want their problems to be taken seriously:,,,False,False,False,True,False,False,False,True,False,49,8,"Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. People want their problems to be taken seriously: They want a doctor to be close to them.",20,"People want their problems to be taken seriously: </s> </s> Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. People want their problems to be taken seriously: They want a doctor to be close to them. </s>"
"Sie wollen, dass eine Ärztin oder ein Arzt in ihrer Nähe ist.",They want a doctor to be close to them.,,,True,False,False,False,False,False,True,True,False,39,9,"Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. People want their problems to be taken seriously: They want a doctor to be close to them.",20,"They want a doctor to be close to them. </s> </s> Many are worried about their jobs, as many industrial sites are facing redundancies or even closure. People want their problems to be taken seriously: They want a doctor to be close to them. </s>"
"Sie wollen, dass soziale Gerechtigkeit nicht gegen innere Sicherheit ausgespielt wird.",They do not want social justice to be played off against internal security.,,,True,False,False,False,False,False,True,True,False,75,13,People want their problems to be taken seriously: They want a doctor to be close to them. They do not want social justice to be played off against internal security.,21,They do not want social justice to be played off against internal security. </s> </s> People want their problems to be taken seriously: They want a doctor to be close to them. They do not want social justice to be played off against internal security. </s>
Sie wollen Sicherheit und Maßnahmen vor der nächsten Sturmflut und starke Deiche,They want safety and measures before the next storm surge and strong dykes,,,False,False,False,False,False,False,False,False,True,74,13,"They do not want social justice to be played off against internal security. They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei.",22,"They want safety and measures before the next storm surge and strong dykes </s> </s> They do not want social justice to be played off against internal security. They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei. </s>"
"an unseren Küsten, an den Förden und an der Schlei.","on our coasts, on the fjords and on the Schlei.",,,True,False,False,False,False,False,True,True,False,47,10,"They do not want social justice to be played off against internal security. They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei.",22,"on our coasts, on the fjords and on the Schlei. </s> </s> They do not want social justice to be played off against internal security. They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei. </s>"
Auch im Binnenland wollen sie unsere einzigartige Natur und ihre Biodiversität für unsere Nachkommen und Feriengäste erhalten.,They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers.,,,True,False,False,False,False,False,True,True,False,107,16,"They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei. They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers.",23,"They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers. </s> </s> They want safety and measures before the next storm surge and strong dykes on our coasts, on the fjords and on the Schlei. They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers. </s>"
"Sie wollen endlich verlässliche Züge und bessere Infrastruktur, ob an der Westküste bei der Marschbahn oder bei der Anbindung in Flensburg.","They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg.",,,True,False,False,False,False,False,True,True,False,138,21,"They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers. They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg.",24,"They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg. </s> </s> They also want to preserve our unique nature and biodiversity inland for our descendants and holidaymakers. They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg. </s>"
"Sie wollen, dass wir endlich pragmatisch handeln – ohne ausreichend Finanzierung und Investitionen mit Bundesmitteln geht das aber nicht.",They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds.,,,True,False,False,False,False,False,True,True,False,130,21,"They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg. They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds.",25,"They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds. </s> </s> They finally want reliable trains and better infrastructure, whether on the west coast with the Marschbahn or the connection in Flensburg. They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds. </s>"
"Das sind Probleme, die wir nicht auf die lange Bank schieben können – wir müssen sie anpacken.",These are problems that we cannot put off - we have to tackle them.,,,True,False,False,False,False,False,True,True,False,67,14,They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds. These are problems that we cannot put off - we have to tackle them.,26,These are problems that we cannot put off - we have to tackle them. </s> </s> They want us to finally act pragmatically - but this is not possible without sufficient funding and investment with federal funds. These are problems that we cannot put off - we have to tackle them. </s>
"Dafür brauchen wir Lösungen, die der Lebensrealität der Menschen vor Ort entsprechen.","To do this, we need solutions that reflect the reality of people's lives on the ground.",,,True,False,False,False,False,False,True,True,False,87,16,"These are problems that we cannot put off - we have to tackle them. To do this, we need solutions that reflect the reality of people's lives on the ground.",27,"To do this, we need solutions that reflect the reality of people's lives on the ground. </s> </s> These are problems that we cannot put off - we have to tackle them. To do this, we need solutions that reflect the reality of people's lives on the ground. </s>"
"Wir sind bereit, weiter in Berlin für unseren Norden zu kämpfen.",We are ready to continue fighting for our north in Berlin.,,,True,False,False,False,False,False,True,True,False,58,11,"To do this, we need solutions that reflect the reality of people's lives on the ground. We are ready to continue fighting for our north in Berlin.",28,"We are ready to continue fighting for our north in Berlin. </s> </s> To do this, we need solutions that reflect the reality of people's lives on the ground. We are ready to continue fighting for our north in Berlin. </s>"
Als regional verankerte Minderheitenpartei in Norddeutschland setzen wir uns mit den Problemen ganz genau auseinander.,"As a minority party with regional roots in northern Germany, we are taking a very close look at the problems.",,,True,False,False,False,False,False,True,True,False,109,20,"We are ready to continue fighting for our north in Berlin. As a minority party with regional roots in northern Germany, we are taking a very close look at the problems.",29,"As a minority party with regional roots in northern Germany, we are taking a very close look at the problems. </s> </s> We are ready to continue fighting for our north in Berlin. As a minority party with regional roots in northern Germany, we are taking a very close look at the problems. </s>"
"Dabei ist uns bewusst, dass wir für unsere politischen Ziele immer nur im politischen Miteinander Mehrheiten bekommen können.",We are aware that we can only achieve majorities for our political goals through political cooperation.,,,True,False,False,False,False,False,True,True,False,103,16,"As a minority party with regional roots in northern Germany, we are taking a very close look at the problems. We are aware that we can only achieve majorities for our political goals through political cooperation.",30,"We are aware that we can only achieve majorities for our political goals through political cooperation. </s> </s> As a minority party with regional roots in northern Germany, we are taking a very close look at the problems. We are aware that we can only achieve majorities for our political goals through political cooperation. </s>"
"Aber genau dafür wollen wir uns weiter stark machen: Für die vielen Menschen, die täglich das Land am Laufen halten, für die vielen Organisationen, sozialen Träger und Verbände und die Gremien unserer nationalen Minderheiten, die sich täglich unermüdlich für unsere starke Gemeinschaft einsetzen.","But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community.",,,True,False,False,False,False,False,True,True,False,278,46,"We are aware that we can only achieve majorities for our political goals through political cooperation. But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community.",31,"But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community. </s> </s> We are aware that we can only achieve majorities for our political goals through political cooperation. But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community. </s>"
Wir stehen vor Neuwahlen.,We are facing new elections.,,,True,False,False,False,False,False,True,True,False,28,5,"But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community. We are facing new elections.",32,"We are facing new elections. </s> </s> But that is exactly what we want to continue to do: For the many people who keep the country running every day, for the many organizations, social institutions and associations and the committees of our national minorities who work tirelessly every day for our strong community. We are facing new elections. </s>"
Der SSW ist bereit!,The SSW is ready!,,,False,False,True,False,False,False,True,True,False,17,4,We are facing new elections. The SSW is ready!,33,The SSW is ready! </s> </s> We are facing new elections. The SSW is ready! </s>
Das Hickhack der letzten Monate tat niemandem gut.,The bickering of recent months has done no one any good.,,,True,False,False,False,False,False,True,True,False,56,11,The SSW is ready! The bickering of recent months has done no one any good.,34,The bickering of recent months has done no one any good. </s> </s> The SSW is ready! The bickering of recent months has done no one any good. </s>
"Wir brauchen jetzt klare Lösungen, keine neuen leeren Versprechen.","We now need clear solutions, not new empty promises.",,,True,False,False,False,False,False,True,True,False,52,9,"The bickering of recent months has done no one any good. We now need clear solutions, not new empty promises.",35,"We now need clear solutions, not new empty promises. </s> </s> The bickering of recent months has done no one any good. We now need clear solutions, not new empty promises. </s>"
Unser Norden braucht eine starke Stimme.,Our North needs a strong voice.,,,True,False,False,False,False,False,True,True,False,31,6,"We now need clear solutions, not new empty promises. Our North needs a strong voice.",36,"Our North needs a strong voice. </s> </s> We now need clear solutions, not new empty promises. Our North needs a strong voice. </s>"
"Eine Stimme, die sich für unsere Region, für unsere Minderheiten und für die Menschen an der Küste, im ländlichen Raum und in unseren Städten einsetzt.","A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities.",,,True,False,False,False,False,False,True,True,False,124,25,"Our North needs a strong voice. A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities.",37,"A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities. </s> </s> Our North needs a strong voice. A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities. </s>"
Der SSW ist diese Stimme!,The SSW is that voice!,,,False,False,True,False,False,False,True,True,False,22,5,"A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities. The SSW is that voice!",38,"The SSW is that voice! </s> </s> A voice that stands up for our region, for our minorities and for the people on the coast, in rural areas and in our cities. The SSW is that voice! </s>"
"Wir haben gezeigt, dass wir auch in schweren",We have shown that even in difficult times,,,False,False,False,False,False,False,False,False,True,42,8,"The SSW is that voice! We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard.",39,"We have shown that even in difficult times </s> </s> The SSW is that voice! We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. </s>"
"Zeiten mit anpacken, zusammenarbeiten und mit Leidenschaft an unseren Themen arbeiten und nicht ruhen, bis wir gehört werden.","times, working together and passionately on our issues and not resting until we are heard.",,,True,False,False,False,False,False,True,True,False,90,15,"The SSW is that voice! We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard.",39,"times, working together and passionately on our issues and not resting until we are heard. </s> </s> The SSW is that voice! We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. </s>"
Stefan Seidler,Stefan Seidler,,,False,False,False,False,False,False,False,False,True,14,2,"We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious.",40,"Stefan Seidler </s> </s> We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. </s>"
SSW-Spitzenkandidat zur Bundestagswahl,SSW top candidate for the Bundestag election,,,False,False,False,False,False,False,False,False,True,44,7,"We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious.",40,"SSW top candidate for the Bundestag election </s> </s> We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. </s>"
Das Land auf Kurs bringen: Regionale Antworten auf die Krisen unserer Zeit,Putting the country on course: Regional responses to the crises of our time,H,,False,False,False,False,False,False,False,False,True,75,13,"We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious.",40,"Putting the country on course: Regional responses to the crises of our time </s> </s> We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. </s>"
Die Lage ist ernst.,The situation is serious.,000,,True,False,False,False,False,False,True,True,False,25,4,"We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious.",40,"The situation is serious. </s> </s> We have shown that even in difficult times times, working together and passionately on our issues and not resting until we are heard. Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. </s>"
Für uns alle stehen in den nächsten Wochen und Monaten richtungsweisende Entscheidungen für die Zukunft an.,"In the coming weeks and months, we will all have to make landmark decisions for the future.",000,,True,False,False,False,False,False,True,True,False,91,17,"Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. In the coming weeks and months, we will all have to make landmark decisions for the future.",41,"In the coming weeks and months, we will all have to make landmark decisions for the future. </s> </s> Stefan Seidler SSW top candidate for the Bundestag election Putting the country on course: Regional responses to the crises of our time The situation is serious. In the coming weeks and months, we will all have to make landmark decisions for the future. </s>"
"Für die Welt, für Europa, für Deutschland, aber letztlich auch für Schleswig-Holstein und uns alle.","For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us.",000,,True,False,False,False,False,False,True,True,False,97,16,"In the coming weeks and months, we will all have to make landmark decisions for the future. For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us.",42,"For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. </s> </s> In the coming weeks and months, we will all have to make landmark decisions for the future. For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. </s>"
Deutschland befindet sich in einer wirtschaftlichen,Germany is in an economic,410,,False,False,False,False,False,False,False,False,True,25,5,"For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. Germany is in an economic and social crisis.",43,"Germany is in an economic </s> </s> For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. Germany is in an economic and social crisis. </s>"
und sozialen Krise.,and social crisis.,503,,True,False,False,False,False,False,True,True,False,18,3,"For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. Germany is in an economic and social crisis.",43,"and social crisis. </s> </s> For the world, for Europe, for Germany, but ultimately also for Schleswig-Holstein and all of us. Germany is in an economic and social crisis. </s>"
Dazu kommen die Risiken einer weiteren Trump- Präsidentschaft.,Added to this are the risks of another Trump presidency.,000,,True,False,False,False,False,False,True,True,False,56,10,Germany is in an economic and social crisis. Added to this are the risks of another Trump presidency.,44,Added to this are the risks of another Trump presidency. </s> </s> Germany is in an economic and social crisis. Added to this are the risks of another Trump presidency. </s>
"Die Wachstumserwartung des Internationalen Währungsfonds für 2025 sind schlecht, während für 2024 von einer Rezession ausgegangen wird.","The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024.",410,,True,False,False,False,False,False,True,True,False,112,17,"Added to this are the risks of another Trump presidency. The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024.",45,"The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024. </s> </s> Added to this are the risks of another Trump presidency. The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024. </s>"
"Diese Wachstumskrise trifft auch viele schleswig-holsteinische Unternehmen, einige Branchen verzeichnen bis zu 40 % Umsatzrückgänge.","This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%.",410,,True,False,False,False,False,False,True,True,False,135,22,"The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024. This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%.",46,"This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%. </s> </s> The International Monetary Fund's growth expectations for 2025 are poor, while a recession is expected for 2024. This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%. </s>"
Die Reaktion darauf sind Entlassungen oder Kurzarbeit.,The response to this is redundancies or short-time working.,701,,True,False,False,False,False,False,True,True,False,59,9,"This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%. The response to this is redundancies or short-time working.",47,"The response to this is redundancies or short-time working. </s> </s> This growth crisis is also affecting many companies in Schleswig-Holstein, with some sectors experiencing a drop in sales of up to 40%. The response to this is redundancies or short-time working. </s>"
Die öffentlichen Haushalte rechnen in den nächsten Jahren mit großen Defiziten,Public budgets are expecting large deficits in the coming years,410,,False,False,False,False,False,False,False,False,True,63,10,The response to this is redundancies or short-time working. Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people.,48,Public budgets are expecting large deficits in the coming years </s> </s> The response to this is redundancies or short-time working. Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people. </s>
und vielen Ausgabenkürzungen zu Lasten der Menschen.,and many spending cuts at the expense of the people.,409,,True,False,False,False,False,False,True,True,False,52,10,The response to this is redundancies or short-time working. Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people.,48,and many spending cuts at the expense of the people. </s> </s> The response to this is redundancies or short-time working. Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people. </s>
"Wenn wir nicht aufpassen, wird sich dies insbesondere auf die Schwächsten unserer Gesellschaft auswirken.","If we are not careful, this will have a particular impact on the weakest members of our society.",503,,True,False,False,False,False,False,True,True,False,96,18,"Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people. If we are not careful, this will have a particular impact on the weakest members of our society.",49,"If we are not careful, this will have a particular impact on the weakest members of our society. </s> </s> Public budgets are expecting large deficits in the coming years and many spending cuts at the expense of the people. If we are not careful, this will have a particular impact on the weakest members of our society. </s>"
Der Kürzungskurs der öffentlichen Hand wird die Wirtschaftskrise,The public sector's austerity measures will exacerbate the economic crisis,410,,False,False,False,False,False,False,False,False,True,74,10,"If we are not careful, this will have a particular impact on the weakest members of our society. The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities.",50,"The public sector's austerity measures will exacerbate the economic crisis </s> </s> If we are not careful, this will have a particular impact on the weakest members of our society. The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities. </s>"
und soziale Ungleichheiten noch verstärken.,and exacerbate social inequalities.,503,,True,False,False,False,False,False,True,True,False,35,4,"If we are not careful, this will have a particular impact on the weakest members of our society. The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities.",50,"and exacerbate social inequalities. </s> </s> If we are not careful, this will have a particular impact on the weakest members of our society. The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities. </s>"
"Die Schwächsten in der Gesellschaft gegeneinander auszuspielen, ist für uns nicht hinnehmbar.",Pitting the weakest members of society against each other is unacceptable to us.,503,,True,False,False,False,False,False,True,True,False,80,13,The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities. Pitting the weakest members of society against each other is unacceptable to us.,51,Pitting the weakest members of society against each other is unacceptable to us. </s> </s> The public sector's austerity measures will exacerbate the economic crisis and exacerbate social inequalities. Pitting the weakest members of society against each other is unacceptable to us. </s>
"Über all diesen Krisen schwebt auch noch der Klimawandel, den wir unbedingt jetzt angehen müssen, bevor es zu spät ist.","Above all these crises hovers climate change, which we must tackle now before it is too late.",501,,True,False,False,False,False,False,True,True,False,93,17,"Pitting the weakest members of society against each other is unacceptable to us. Above all these crises hovers climate change, which we must tackle now before it is too late.",52,"Above all these crises hovers climate change, which we must tackle now before it is too late. </s> </s> Pitting the weakest members of society against each other is unacceptable to us. Above all these crises hovers climate change, which we must tackle now before it is too late. </s>"
Weder die bisherige Ampel-Regierung noch die Opposition im Bundestag haben bisher überzeugende Antworten zu diesen Herausforderungen geliefert.,Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges.,305.1,,True,False,False,False,False,False,True,True,False,137,20,"Above all these crises hovers climate change, which we must tackle now before it is too late. Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges.",53,"Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges. </s> </s> Above all these crises hovers climate change, which we must tackle now before it is too late. Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges. </s>"
Alle diese Krisen treffen auch Schleswig-Holstein und seine Bürger:innen massiv.,All of these crises also have a massive impact on Schleswig-Holstein and its citizens.,305.1,,True,False,False,False,False,False,True,True,False,86,14,Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges. All of these crises also have a massive impact on Schleswig-Holstein and its citizens.,54,All of these crises also have a massive impact on Schleswig-Holstein and its citizens. </s> </s> Neither the current coalition government nor the opposition in the Bundestag have so far provided convincing answers to these challenges. All of these crises also have a massive impact on Schleswig-Holstein and its citizens. </s>
Der SSW steht für regionale Antworten auf die Krisen unserer Zeit.,The SSW stands for regional answers to the crises of our time.,305.1,,True,False,False,False,False,False,True,True,False,62,12,All of these crises also have a massive impact on Schleswig-Holstein and its citizens. The SSW stands for regional answers to the crises of our time.,55,The SSW stands for regional answers to the crises of our time. </s> </s> All of these crises also have a massive impact on Schleswig-Holstein and its citizens. The SSW stands for regional answers to the crises of our time. </s>
Wir machen Politik für den sozialen Zusammenhalt.,We make policy for social cohesion.,606.1,,True,False,False,False,False,False,True,True,False,35,6,The SSW stands for regional answers to the crises of our time. We make policy for social cohesion.,56,We make policy for social cohesion. </s> </s> The SSW stands for regional answers to the crises of our time. We make policy for social cohesion. </s>
"Wir wollen mit unseren politischen Forderungen und Impulsen dazu beitragen, dass unser Land auf Kurs gebracht wird.","With our political demands and impulses, we want to help put our state on course.",305.1,,True,False,False,False,False,False,True,True,False,81,15,"We make policy for social cohesion. With our political demands and impulses, we want to help put our state on course.",57,"With our political demands and impulses, we want to help put our state on course. </s> </s> We make policy for social cohesion. With our political demands and impulses, we want to help put our state on course. </s>"
Deine ZWEITSTIMME für die Minderheiten und für die Region,Your SECOND VOTE for minorities and for the region,H,,False,False,False,False,False,False,False,False,True,50,9,"With our political demands and impulses, we want to help put our state on course. Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics.",58,"Your SECOND VOTE for minorities and for the region </s> </s> With our political demands and impulses, we want to help put our state on course. Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics. </s>"
Der Einzug des SSW in den Bundestag bei der letzten Bundestagswahl war ein großer Erfolg: Zum ersten Mal seit 1953 können wir unsere Themen wieder direkt in die Bundespolitik einbringen.,"The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics.",705,,True,False,False,False,False,False,True,True,False,184,32,"With our political demands and impulses, we want to help put our state on course. Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics.",58,"The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics. </s> </s> With our political demands and impulses, we want to help put our state on course. Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics. </s>"
"Als Partei der dänischen Minderheit und friesischen Volksgruppe setzen wir uns im Bundestag für die Themen ein, die für unseren Norden wichtig sind.","As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north.",705,,True,False,False,False,False,False,True,True,False,143,26,"Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics. As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north.",59,"As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. </s> </s> Your SECOND VOTE for minorities and for the region The SSW's entry into the Bundestag at the last general election was a great success: for the first time since 1953, we were able to introduce our issues directly into federal politics. As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. </s>"
"Wir schauen auf das, was vor Ort zählt – sei es für die Region,","We focus on what matters locally - be it for the region,",301,,False,False,False,False,False,True,False,False,False,56,12,"As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital.",60,"We focus on what matters locally - be it for the region, </s> </s> As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital. </s>"
für unsere Minderheiten,for our minorities,705,,False,False,False,False,False,False,False,False,True,18,3,"As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital.",60,"for our minorities </s> </s> As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital. </s>"
"oder für ganz praktische Probleme, die sonst in der Hauptstadt oft übersehen werden.",or for very practical problems that are otherwise often overlooked in the capital.,305.1,,True,False,False,False,False,False,True,True,False,82,13,"As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital.",60,"or for very practical problems that are otherwise often overlooked in the capital. </s> </s> As the party of the Danish minority and the Frisian ethnic group, we campaign in the Bundestag for the issues that are important for our north. We focus on what matters locally - be it for the region, for our minorities or for very practical problems that are otherwise often overlooked in the capital. </s>"
